date,NO2_column_number_density,cloud_fraction,CO_column_number_density,SO2_column_number_density,absorbing_aerosol_index,dewpoint_temperature_2m,temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m,boundary_layer_height
2020-06-10,9.619407429230058e-05,0.013420245381177368,0.03377154649086023,1.3609154159541276e-05,-1.31731436199114,287.94022870500316,298.80664747892126,-3.3576757202837335,-0.1744428198230515,456.6152529519155
2020-06-11,9.11699014014902e-05,0.03077310560691223,0.03051115101177752,7.293369925264973e-05,-0.99641099879361,286.8240235488697,299.0842768848765,-3.7807999073427547,-0.9325113845463531,529.8800966192495
2020-06-12,0.00011174628491885934,0.11737304016180976,0.0359522995100449,0.00022274248959614317,-1.567935422340957,289.66429272181176,297.2408759425929,-1.6750407380390386,0.4610292517454188,329.87285626069155
2020-06-13,9.980088536000365e-05,0.08151350169647706,0.038598709946171504,0.0003562112581574546,-1.24607784953997,292.3111250585322,296.08894785251243,0.0009492855488222452,1.0036446196948614,478.25511659689647
2020-06-14,8.942871600857387e-05,0.23117218889370608,0.03107301604950651,0.000132533899190312,-1.5852412172303982,290.33189381038994,295.31916313133115,-2.2437860251130815,2.185517816038876,648.372586332828
2020-06-17,7.989998650769398e-05,0.07771150903899958,0.02818504219744018,8.212421601664668e-05,-1.859271548633782,290.7813943389786,296.30801625535224,-1.418590610237208,1.4045274690006622,460.21499716455196
2020-06-22,8.249721391325559e-05,0.2225751075137335,0.028791033857865064,1.6893558567417087e-05,-1.6726035315679695,292.0339370552448,295.4460082493063,-1.7587885898487714,1.9172462073967875,484.59242917901156
2020-06-23,0.00010679117257394777,0.17725023158573094,0.03173862421218674,4.269416953798873e-05,-1.8820480157698471,291.41968547858363,297.14352191526075,0.5551558457014105,0.07873632269812193,429.6614628799703
2020-06-24,9.250652837805263e-05,0.05766236739727994,0.031551554119369024,0.00015165275487949586,-1.8596469860956146,289.725062815444,297.08101143130153,-1.93974445659713,-3.616557970003941,617.0172035555988
2020-06-25,8.252383851023589e-05,0.14809698187864503,0.030845292493605896,5.652054424111803e-05,-1.9292889355027358,284.2917273061928,295.99535434934353,-2.415295604957445,-3.527477340199519,1008.5771141310578
2020-06-26,9.141942784814565e-05,0.004256421968895575,0.033133828794999015,-5.365146807594132e-05,-1.832297064694277,284.8840528741229,296.2220747272921,-2.057067296066648,-2.7789312716202543,699.950200731724
2020-06-27,8.0258986435616e-05,0.07788475022246148,0.02929685641823432,0.00022146341364593402,-1.806798237980266,286.9077502906787,297.7005820531489,-1.7977653452708424,-1.897965466375186,725.7252045251805
2020-06-28,0.00010800945341564394,0.024348013640175838,0.03655505152435048,9.244018325894353e-05,-1.8891990375252317,288.4087507971733,298.6840532755895,1.1748822133045376,0.37243700996209483,624.932282435616
2020-06-29,8.580202083448185e-05,0.27129305021030065,0.03234272254322042,0.00020020401759315374,-1.8039390024929522,291.00608238983733,297.70377480741547,1.944371513594414,-0.575403017868576,575.208218243716
2020-06-30,0.00010661426808335238,0.06837320213031887,0.036868929300575067,6.709929738589914e-05,-1.966870322680878,290.8464354181876,298.3299326469703,0.1387895412363742,-0.16861979612169153,535.810101901615
2020-07-01,8.135483516716656e-05,0.2392584846352422,0.030901072255122994,8.94971410314694e-05,-1.9001958052518362,290.2302433862584,297.83478397123497,0.6590628804555358,-3.0376533405924913,605.4315986489785
2020-07-02,0.00010100564276405517,0.03381809717869669,0.02725492038212947,0.00024469271276750015,-1.6501556060148592,287.4122300618031,298.27604603629857,-1.6870641591167999,-1.938078400901544,676.7537381622109
2020-07-03,9.675011678501617e-05,0.06298356430886272,0.03028217361393159,4.718446902550759e-05,-1.7964926231802811,290.33517162800433,300.43832371675614,-2.1648831057135913,-0.6956533158605848,542.8728442741034
2020-07-04,9.631803981657812e-05,0.015677888204813605,0.03223345080602322,0.0004064083380428708,-2.2881573119977623,287.6268142650442,301.7494913172477,-1.874315275056398,0.4342287334547864,501.70888698971123
2020-07-05,0.00010642004407983095,0.021459946813346415,0.035601330297676474,0.00023397190042970115,-0.9597045917557565,289.56417103067275,302.1330619426428,-0.8101958879289516,-1.5809625305566155,442.6827359970931
2020-07-06,0.00010378190361847955,0.016209777829281166,0.03263869225645313,9.788030864764515e-05,-1.2095578610847653,289.179158543476,302.02687682464426,-1.227916082194912,-1.5892563765587773,585.8676609931988
2020-07-07,9.867462270984709e-05,0.01716664451037253,0.03495586504976291,-0.00017364635345966977,-1.6266559647642609,290.2787663479153,302.0882542631458,0.25257850201589777,0.11741198475629368,544.0227387875341
2020-07-09,8.711389550695157e-05,0.01511310611256043,0.02749131881871969,0.00022427492781632963,-1.60086925251686,283.148480517481,294.4617859591869,1.1204732493526632,-4.0474350943970805,1078.828447489742
2020-07-10,8.56146031008557e-05,0.2256627416617209,0.028862553382757117,-4.532966866222778e-05,-1.8751288802928785,285.34444159542915,295.41292181366634,-1.0274420829832271,-1.5361844112856933,806.7712112093798
2020-07-11,0.00010665280723671644,0.0029970481508308005,0.028479416589572093,3.524094540237248e-05,-1.6207728259845364,284.768120959674,297.0014507388423,-2.3566685837553596,-1.8771547769166672,814.5233536398082
2020-07-12,0.00010348628448233,0.0006259352432019774,0.030254973067581237,-0.0001498012230733947,-1.5385723064837682,285.3024800269264,299.58999016089405,-1.3658626241614593,-2.6229302511198465,796.3434353176144
2020-07-15,7.587641164646843e-05,0.28998547273767133,0.028063639747913156,0.00098275238168712,-1.5089802244517627,283.39856825599645,293.72678359265853,3.071846059010327,0.37661162934448006,1015.2946884350458
2020-07-16,0.00010556146624294035,0.1627703043818558,0.02887573048221621,0.00026378064351041057,-1.8883826945645876,284.91364662815283,295.1243243048836,-0.12641866457680578,-0.32283700687531874,826.4885842213514
2020-07-17,0.0001053530867025892,0.13850518505099338,0.03010782464702963,0.00022120792179275152,-2.378582142537569,287.0555682205036,295.7008907010988,-2.1209925538410603,-3.0337873936775845,615.0935739211519
2020-07-18,8.156903313539725e-05,0.2078944638907579,0.02940918686951985,-8.994142572869833e-05,-1.7316086025102897,287.69067749069364,295.17388419875357,-2.595040525384257,-2.2461397083953183,767.8813789775267
2020-07-19,8.667123766278882e-05,0.11792524781985919,0.02909325785150878,0.0001169994867696457,-1.7734133085769028,286.89386675308185,296.62458647562204,-2.6818471563648756,-1.8411301865684144,827.9355039804659
2020-07-20,9.431560882753169e-05,0.08819472493209021,0.030357039780260605,0.00011153707362609826,-1.9879815497964852,287.09214900925497,297.77104575131096,-2.0830958790727685,-1.7682626905792909,735.6739364176249
2020-07-21,0.0001081053352624617,0.01775633665230193,0.03208252055653171,0.00011376441141836005,-1.6335742332155365,286.85104755461896,298.13810423331245,0.3183259229657643,-2.6582738437358384,901.8357231191804
2020-07-22,7.722731291541724e-05,0.18071935803949415,0.028882321538175548,0.00012509636600932072,-1.7680426942365162,285.05342668371156,296.485094307717,2.6180450605933525,-3.226340753618924,1137.9878621327423
2020-07-23,8.744966267189698e-05,0.049804260486839357,0.02943578655808193,-2.572934884347593e-07,-1.9084124056095209,281.5988298420444,294.8879695827273,0.04148314643211165,-2.52715218494732,1202.9271458840353
2020-07-24,0.00010018595061570066,0.15310272263393943,0.03188963983264438,-2.8960274996397233e-05,-1.5376655012547173,283.5852066228526,296.08470534034495,-1.222899991646129,-0.09860751226428523,770.126362108126
2020-07-25,0.00010424924302306249,0.03543293874104621,0.03152046990478384,0.000310764303617689,-1.8657197237908414,283.6199437881252,297.6376854155277,-2.739136383711081,-0.8737084130640465,878.3187358273522
2020-07-26,9.984828391406451e-05,0.03133305791161119,0.029879744814251843,6.756368446027122e-05,-1.575597074217399,284.07746041649307,299.9492646536194,-3.8058399557319835,-2.2328978762879,712.6015231876647
2020-07-29,9.180682399440931e-05,0.026685656214212164,0.030993883683155317,8.954146730406731e-05,-1.6435445881834059,288.7226930708703,298.73530763798794,-1.853702846792129,1.4001644773533508,798.7884637216952
2020-07-30,9.273875600853886e-05,0.007252225703186211,0.029788301840448412,0.0001135370358542139,-1.7700689757682124,290.15443646833063,299.8058621086272,0.9292574629378195,0.5775755929085794,611.3348765721262
2020-08-01,7.443451528096235e-05,0.2614994885759129,0.028384229232548724,5.332030010867138e-05,-1.7601928087657883,284.49867235666426,294.05142469719476,1.9749817136597574,-2.846563606833886,982.5161816645062
2020-08-02,7.686831288883715e-05,0.16070461519529913,0.029860047801203316,-5.907476740379915e-05,-2.126151595170859,284.5789194750493,293.28890854151655,1.5428684744764345,-2.957817789244718,935.8418071623402
2020-08-03,8.851029158210359e-05,0.11047630649616964,0.030577285036836828,0.0001043000964106765,-1.6749120485283397,285.4999147529498,294.4131940320707,-0.44266235891188616,-1.6558451034205288,717.8470317074193
2020-08-04,9.840347379795035e-05,0.043488695360796,0.03022423818242456,0.00034580440199449776,-1.7643677833020082,285.2438560463834,296.79028881992474,-2.689863700570096,-0.6222180604994492,810.8697473025125
2020-08-05,9.05787839758186e-05,0.0,0.03040754457009327,0.0009483013738335559,-1.4798069811581285,284.65497934318955,297.4497700632142,-2.8502297737498554,-2.2452348711976806,720.3781775940263
2020-08-06,9.714901085185124e-05,2.4804293586016577e-05,0.034887957544259475,0.00012021913574546455,-1.7183404529643307,286.94905480412814,299.7949821772599,-2.0284337999828486,-3.5438216736599535,605.5938595785424
2020-08-07,9.896052758624776e-05,0.00014783264934761672,0.03167032717891722,-7.916162522620888e-05,-1.8190650241829969,287.3524819243244,301.0471026533255,-2.18517862611287,-3.886335344071792,720.557518034075
2020-08-08,8.149145757394474e-05,0.03771473461426192,0.028570318614182213,-0.0001353182973394591,-2.0407564942744,286.6394429648165,299.20399649136647,-2.217756940632617,-4.332420855588651,955.8113386787089
2020-08-09,8.249857353215243e-05,0.015118711976466333,0.028837173716086434,0.00011343158198070381,-1.6417719466764704,283.51277213985236,297.9760640801898,-2.6945458022998583,-3.7990088308548198,1078.615177886481
2020-08-11,9.716953544376149e-05,0.02279526496504929,0.02937787325796713,0.00013372927246780168,-2.0382579273078947,288.666362274013,297.2082272944129,0.6401161579431555,-2.2391089273031297,581.9305707416291
2020-08-12,8.12101663564195e-05,0.24237805910700883,0.03071935700177302,-6.963122197993403e-05,-1.8687888443726945,287.30458345932266,296.09554636888055,1.5332134649632183,-3.5614093533428157,854.7999392036572
2020-08-13,8.10670922232836e-05,0.12606934937618175,0.03187872493784428,-0.00018757839872207775,-2.0999637603353034,282.27333992431124,292.80297187410986,1.106439378048084,-3.9947123154082163,1100.4011744835757
2020-08-16,8.96932413585309e-05,2.230011326473771e-06,0.033650548079123786,0.0009091410735749931,-1.5534518781008175,281.75220186871223,293.2781699869248,-0.291590268431913,-1.600534807299204,736.1145395202867
2020-08-18,0.00011017811884673935,0.057354575796415945,0.035794183646979116,-0.00014696567007993488,-2.137448877289313,286.8534109303609,297.6823828716101,-0.0890741479824383,-0.2321775671471203,652.5292954972314
2020-08-19,9.872642396257557e-05,0.06482101908730883,0.03263856079579684,6.826807341297305e-05,-1.7802678877773426,286.8506663843657,299.5024364094463,-0.5164027672110567,0.4077203030690294,749.5724816132166
2020-08-21,8.925853005132621e-05,0.22561406042856805,0.036792352427158545,0.00020639871027741945,-2.1511920446650206,287.16348442123564,298.81523364918377,-1.9022283676067095,-0.2050760825654454,560.4479546930846
2020-08-23,9.937321890435989e-05,0.0,0.031139707340119074,-0.00011054420101866728,-1.6515118694761903,281.86235675806984,295.0188334259079,-2.5709494836413542,-0.6846935386074078,753.2240005849088
2020-08-24,9.944668731212743e-05,0.0,0.03219674048588634,-5.701019141682953e-05,-1.9658355616375152,283.85736987188346,296.17479570186435,-0.04054468545753435,0.993622330606268,624.191498468656
2020-08-25,9.61718160687267e-05,0.0394707188161354,0.03202815454223538,5.379651105414085e-05,-1.4365048075503803,284.38719123761877,297.0909450952948,-0.9928149100620108,1.4942506630079233,723.6250574070319
2020-08-26,9.561732906672549e-05,0.04053496649720079,0.030598683564797134,0.00040663980208295017,-1.6272703370126327,286.3494034033537,296.89199807669604,1.1178023283541996,-1.510339917411833,575.9067950453233
2020-08-27,9.871021865946919e-05,0.006217493302844333,0.029422252693885605,9.140872002641734e-05,-1.635665831704487,285.99255723812126,296.3413766119933,1.3161542059515907,0.2973742846830286,709.4929642860292
2020-08-28,7.971892126169922e-05,0.18279301730565886,0.029334008011464675,-5.7192473569787e-05,-1.5680556477611554,284.94158007083814,294.36681805465474,2.7069191743713414,-1.3343909583595244,726.35106099217
2020-08-29,9.292758019345712e-05,0.0,0.03249381378247161,2.6697359644873156e-05,-1.7175461441373694,284.93030932292265,294.8681038463508,-0.31727334063902884,0.24729513643617348,552.7409392874254
2020-08-30,9.644100531765577e-05,0.004423469934349108,0.030389631915389667,0.0001682795917575966,-1.4595988759747884,285.8182305402256,297.3126596719185,-1.3908173814883116,1.7255621178873148,507.5159408305264
2020-08-31,8.577734142930216e-05,0.0007737518059350693,0.027965344276218905,0.00018029376085147909,-1.3950224223797414,284.384751258412,298.1948412150586,-2.761366445915963,0.9845874594182997,508.6106837655119
2020-09-01,8.713558846290105e-05,0.00823211916546831,0.029686530317916765,0.0004432188116938913,-1.2368807920501899,282.7163588382978,299.2923719321453,-3.7523489330895488,0.2578537868084034,591.2106667225122
2020-09-02,9.530161726431213e-05,0.014904426197150425,0.031017174167678838,-2.943173801570048e-05,-1.1895086148687068,284.245438177005,300.05544152605466,-2.924411462726886,0.5223496809082281,466.9371039603688
2020-09-03,9.356822737299433e-05,0.022304458278458443,0.03350468650031044,-0.0001236998062191937,-1.4455225638382752,285.56332698800014,300.06733645632175,-3.0243624664949604,0.8812630252787903,487.04175449942534
2020-09-07,9.179869918914945e-05,0.011285624905949244,0.032351108552058375,-2.3852784305461446e-05,-1.456632274339153,282.42839011638904,296.49418148254136,-1.5798688476654352,-0.8148201940530281,524.4426840846032
2020-09-08,9.896062736340698e-05,0.1015898402915714,0.031629689055039455,2.7162257041379472e-05,-2.2685327574271446,285.87218453814165,294.59593648219254,1.6041838720325006,-2.8044189135472757,609.7786589680622
